RespondentID,Persona,Age,Gender,MaritalStatus,CityTier,Education,NumDependents,EmploymentStatus,YearsEmployed,AnnualIncome_INR,IncomeStability,SecondaryIncome_INR,SavingsPct_Monthly,SavingsBalance_INR,SpendingPattern,CreditUtilization,UPI_TxnMonthly,HasCreditCard,AppBasedLoan,PrimaryLoanType,LoanPurpose_New,LoanAmountSought,LoanTermMonths,ExistingDebt_INR,MonthlyEMI_INR,DebtToIncomeRatio,CreditHistoryYears,NumCreditAccounts,NumHardInquiries,MissedPayments,Bankruptcies,RepaymentHistory,HasProperty,HasVehicle,InvestmentValue_INR,EmergencyFundMonths,RiskTolerance,FinLiteracyScore,HasFinancialPlan,IncomeShockLast3Yr,FamilyBurdenScore,CreditScore,LoanApproved,MarketingSegment,ApprovalProbability
IND00076,Rural_Farmer,21,Male,Married,Tier1,10th_12th,3,Self_Employed,6,28884.0,Seasonal,16548.0,11.939606872712798,12702.0,Overspend,0.8949,17,0,0,None,Personal,384000.0,48,10618.0,223.0,0.3676,1,4,1,0,0,Good,0,1,0.0,0.0,Low,8.3,1,0,0.45,466,0,AtRisk,0.3502
IND00077,Urban_Salaried,31,Female,Married,Tier1,Graduate,4,Salaried_Private,0,74629.0,Seasonal,5443.0,12.199570930139105,10322.0,Well_within,0.2106,41,1,1,Business_Loan,Personal,1089000.0,48,35685.0,751.0,0.4782,0,3,3,3,0,Fair,0,1,0.0,3.2,High,6.7,1,0,0.6,454,0,AtRisk,0.3342
IND00078,Homemaker,37,Female,Single,Tier3,Below10th,0,Homemaker,0,16034.0,Seasonal,0.0,8.280056153095199,5595.0,Just_right,0.5199,13,0,0,Home_Loan,Medical,1893000.0,84,113956.0,1370.0,6.0,13,4,1,1,0,Poor,1,0,5357.0,1.0,Medium,9.0,1,0,0.0,460,0,AtRisk,0.227
IND00079,Urban_Salaried,28,Male,Married,Tier1,Graduate,1,Salaried_Private,10,61962.0,Stable,0.0,22.87239311059966,48999.0,Just_right,0.3882,45,0,1,Education_Loan,Business,248000.0,24,13961.0,588.0,0.2253,3,2,3,1,0,Poor,0,1,0.0,4.4,Medium,9.6,1,0,0.15,450,0,AtRisk,0.2581
IND00080,Urban_Salaried,52,Male,Married,Tier2,Graduate,1,Salaried_Private,26,148826.0,Unstable,0.0,24.134049424455537,77600.0,Just_right,0.4234,45,1,1,Education_Loan,Business,1845000.0,240,58421.0,246.0,0.3925,4,4,3,3,0,Good,0,1,0.0,3.0,Medium,6.7,0,0,0.15,523,1,Emerging,0.5635
IND00081,Homemaker,49,Male,Divorced,Tier2,10th_12th,3,Homemaker,0,9668.0,Unstable,43582.0,14.080579158939251,3367.0,Borderline,0.7797,34,1,0,Home_Loan,Business,55000.0,240,29958.0,126.0,3.0984,2,2,1,0,0,Excellent,0,1,0.0,1.3,Medium,2.8,1,1,0.75,494,0,AtRisk,0.2468
IND00082,Urban_Salaried,23,Female,Married,Tier1,PhD,2,Salaried_Private,19,136215.0,Stable,0.0,31.502837939982136,93934.0,Borderline,0.3504,36,1,0,Car_Loan,Business,91000.0,48,23813.0,501.0,0.1748,2,4,1,0,0,Poor,1,1,164640.0,2.3,High,6.9,0,0,0.3,498,0,AtRisk,0.3601
IND00083,Urban_Salaried,57,Male,Married,Tier2,Graduate,0,Salaried_Private,15,207997.0,Unstable,33490.0,9.057726125523342,80210.0,Just_right,0.6964,43,1,0,Education_Loan,Business,243000.0,24,203198.0,8551.0,0.9769,4,1,2,3,0,Good,1,0,2485.0,3.5,Medium,3.0,0,0,0.0,423,0,Emerging,0.4126
IND00084,Gig_Worker,30,Female,Married,Tier3,Graduate,2,Self_Employed,9,51165.0,Seasonal,0.0,24.45918233025868,41181.0,Just_right,0.6261,9,0,0,Home_Loan,Personal,88000.0,84,58873.0,708.0,1.1506,5,3,2,0,0,Good,1,0,5898.0,2.4,Low,10.0,1,0,0.3,494,0,AtRisk,0.2704
IND00085,Urban_Salaried,48,Female,Divorced,Tier2,Graduate,0,Salaried_Private,17,101075.0,Stable,0.0,25.274976712061022,31700.0,Just_right,0.2483,54,1,0,Business_Loan,Education,390000.0,84,14502.0,174.0,0.1435,15,2,5,0,0,Excellent,0,0,0.0,8.0,High,8.1,1,1,0.3,593,1,Emerging,0.5876
IND00086,Rural_Farmer,57,Female,Married,Rural,10th_12th,3,Self_Employed,6,36586.0,Stable,0.0,11.898658022412874,8747.0,Well_within,0.1668,6,0,0,Car_Loan,Business,822000.0,180,97613.0,548.0,2.668,23,1,1,1,1,Fair,0,1,0.0,0.0,High,9.9,0,0,0.45,450,0,AtRisk,0.1837
IND00087,Urban_Salaried,33,Female,Married,Tier2,Graduate,2,Salaried_Private,14,134837.0,Stable,0.0,22.93922683135359,147187.0,Well_within,0.443,47,0,0,None,Education,493000.0,120,2575.0,22.0,0.0191,8,3,3,0,0,Fair,1,1,44711.0,3.6,High,9.0,0,0,0.3,515,1,Emerging,0.5172
IND00088,Urban_Salaried,48,Male,Married,Tier1,Postgraduate,1,Salaried_Private,16,117417.0,Seasonal,0.0,14.093717727569622,62348.0,Just_right,0.4146,69,0,1,Business_Loan,Vehicle,138000.0,120,28845.0,243.0,0.2457,17,1,2,1,0,Good,0,0,0.0,4.1,Low,6.1,1,0,0.15,570,1,Emerging,0.5345
IND00089,Urban_Salaried,25,Female,Single,Tier2,Postgraduate,0,Salaried_Private,10,96143.0,Stable,0.0,23.166792728103665,61319.0,Overspend,0.6781,47,1,1,BNPL,Medical,155000.0,120,292779.0,2464.0,3.0452,2,3,0,5,0,Excellent,1,0,310934.0,5.7,High,7.9,1,0,0.0,452,0,Emerging,0.395
IND00090,Urban_Salaried,39,Female,Married,Tier1,Graduate,1,Salaried_Private,13,63582.0,Stable,13570.0,25.86449284964717,76276.0,Well_within,0.3908,59,1,0,Home_Loan,Vehicle,1193000.0,12,7662.0,645.0,0.1205,15,3,3,1,0,Fair,0,1,0.0,4.0,Medium,5.2,0,0,0.15,537,0,Emerging,0.4022
IND00091,Urban_Salaried,51,Male,Single,Tier2,Postgraduate,3,Salaried_Private,4,86012.0,Unstable,78093.0,23.767145779560057,58959.0,Borderline,0.3283,36,1,1,Personal_Loan,Medical,99000.0,60,22348.0,376.0,0.2598,21,3,3,0,0,Poor,1,0,71685.0,3.1,Medium,2.7,1,0,0.45,521,0,Emerging,0.4641
IND00092,Urban_Salaried,54,Female,Married,Tier1,Postgraduate,2,Salaried_Private,21,59072.0,Stable,0.0,29.72112231748928,65269.0,Well_within,0.2721,33,1,0,Car_Loan,Home,1095000.0,84,16764.0,202.0,0.2838,30,2,4,0,0,Excellent,1,0,3740.0,2.4,Low,4.5,1,1,0.6,568,1,Emerging,0.5421
IND00093,MSME_Owner,34,Female,Married,Tier2,Graduate,2,Business_Owner,22,63927.0,Unstable,3353.0,19.397303515790043,23568.0,Just_right,0.2999,23,1,0,Education_Loan,Home,645000.0,180,76809.0,431.0,1.2015,8,2,3,1,0,Good,1,1,4424.0,4.1,Medium,5.1,1,0,0.3,523,0,Emerging,0.4111
IND00094,MSME_Owner,30,Male,Single,Tier1,Graduate,2,Business_Owner,26,65938.0,Stable,0.0,0.0,0.0,Overspend,0.7552,19,1,0,Education_Loan,Vehicle,526000.0,12,21652.0,1822.0,0.3284,9,3,3,1,0,Fair,0,0,0.0,4.3,Low,5.5,0,0,0.3,501,0,Emerging,0.4034
IND00095,Gig_Worker,47,Female,Married,Rural,10th_12th,1,Self_Employed,10,127352.0,Seasonal,0.0,6.320857727644786,22464.0,Just_right,0.2169,3,1,0,BNPL,Vehicle,249000.0,12,62414.0,5253.0,0.4901,1,1,2,0,0,Excellent,1,1,44397.0,4.0,Medium,3.2,1,1,0.45,524,1,Emerging,0.5044
IND00096,Urban_Salaried,25,Male,Single,Tier2,Postgraduate,1,Salaried_Private,28,149991.0,Stable,38812.0,28.926666025605584,180553.0,Just_right,0.3339,43,1,0,Business_Loan,Debt_Consolidation,948000.0,12,66560.0,5602.0,0.4438,1,2,1,1,0,Fair,1,1,26632.0,3.8,Low,3.5,1,1,0.45,475,0,Emerging,0.3834
IND00097,Urban_Salaried,25,Female,Single,Tier1,Graduate,0,Salaried_Private,18,88423.0,Stable,28160.0,13.534381892300615,51690.0,Overspend,0.9227,54,1,1,Home_Loan,Home,594000.0,120,30807.0,259.0,0.3484,0,1,0,0,1,Good,0,0,0.0,1.9,Medium,6.1,0,0,0.0,390,0,AtRisk,0.2777
IND00098,Gig_Worker,51,Male,Married,Tier3,Graduate,3,Self_Employed,14,38641.0,Unstable,14094.0,22.719748062930336,33200.0,Just_right,0.4755,9,1,0,Gold_Loan,Home,230000.0,36,20852.0,585.0,0.5396,28,3,4,0,0,Excellent,0,1,0.0,3.9,High,7.6,0,0,0.45,633,1,Emerging,0.5785
IND00099,Urban_Salaried,36,Female,Married,Tier1,Postgraduate,3,Salaried_Private,3,114634.0,Stable,0.0,23.246046335223223,27873.0,Well_within,0.493,52,1,0,Personal_Loan,Medical,239000.0,60,33770.0,568.0,0.2946,12,6,4,1,0,Excellent,0,1,0.0,6.8,Medium,3.3,0,1,0.75,547,1,Emerging,0.5205
IND00100,MSME_Owner,49,Male,Married,Tier1,Graduate,3,Business_Owner,2,271146.0,Seasonal,4072.0,4.901440682870347,61827.0,Borderline,0.2286,16,1,0,Business_Loan,Vehicle,538000.0,24,5037.0,212.0,0.0186,25,4,0,0,0,Excellent,0,1,0.0,3.7,Low,6.0,1,0,0.45,655,1,Prime,0.6347
IND00101,Rural_Farmer,31,Male,Married,Tier2,10th_12th,1,Self_Employed,24,73010.0,Unstable,23378.0,23.26904915018157,54945.0,Borderline,0.2906,31,0,1,Personal_Loan,Personal,1803000.0,180,22329.0,125.0,0.3058,5,2,2,0,1,Good,0,1,0.0,1.2,High,4.3,0,0,0.15,452,1,Emerging,0.4845
IND00102,Urban_Salaried,23,Male,Single,Tier2,Graduate,4,Salaried_Private,27,94409.0,Stable,16262.0,21.4853678085454,23929.0,Just_right,0.424,44,0,0,Education_Loan,Home,726000.0,60,12818.0,216.0,0.1358,0,2,4,0,0,Good,0,1,0.0,6.4,Low,6.4,1,1,0.9,533,1,Emerging,0.5911
IND00103,Homemaker,37,Male,Single,Tier1,Graduate,4,Homemaker,0,15054.0,Seasonal,7302.0,18.10376541052992,4023.0,Well_within,0.0241,27,0,0,Home_Loan,Vehicle,773000.0,48,56971.0,1199.0,3.7842,7,2,2,0,0,Fair,0,1,0.0,1.0,Medium,4.0,0,0,0.6,467,0,AtRisk,0.2919
IND00104,Urban_Salaried,23,Male,Single,Tier1,Graduate,1,Salaried_Private,0,68462.0,Stable,8079.0,32.60993610506246,92034.0,Just_right,0.5829,46,1,1,Home_Loan,Vehicle,234000.0,240,193569.0,815.0,2.8274,0,1,4,3,0,Good,0,0,0.0,0.0,High,7.1,0,0,0.15,428,0,AtRisk,0.347
IND00105,Urban_Salaried,43,Male,Married,Tier2,Graduate,3,Salaried_Private,18,74650.0,Unstable,14556.0,17.573493540379353,43048.0,Just_right,0.46,41,1,0,Home_Loan,Education,536000.0,36,346793.8955218593,1500.0,0.7163,8,1,4,2,0,Good,0,0,0.0,2.8,High,5.8,0,0,0.45,466,0,Emerging,0.454
IND00106,Retired_Govt,57,Male,Married,Tier1,Postgraduate,1,Retired,27,68307.0,Seasonal,0.0,33.06003984395148,91928.0,Just_right,0.2713,17,1,0,None,Business,277000.0,12,2256.0,190.0,0.033,7,3,2,3,0,Excellent,1,1,240585.0,2.1,High,3.8,1,0,0.15,564,1,Emerging,0.5388
IND00107,Retired_Govt,59,Male,Married,Rural,Postgraduate,3,Retired,26,63746.0,Stable,8195.0,15.984145861220467,47276.0,Just_right,0.4089,10,1,0,Business_Loan,Personal,53000.0,12,293757.0,24725.0,4.6082,23,3,5,0,0,Good,0,1,0.0,6.1,Low,3.0,0,0,0.45,532,0,Emerging,0.3874
IND00108,Urban_Salaried,53,Male,Married,Tier2,Postgraduate,1,Salaried_Private,4,98424.0,Stable,33116.0,22.5221197462081,46471.0,Well_within,0.0534,49,1,0,Home_Loan,Debt_Consolidation,184000.0,84,29569.0,356.0,0.3004,6,7,1,5,0,Fair,1,0,2358.0,4.7,Medium,8.7,0,1,0.45,489,0,Emerging,0.4504
IND00109,Urban_Salaried,42,Female,Married,Tier1,Postgraduate,1,Salaried_Private,10,70946.0,Stable,0.0,48.95224330345507,168908.0,Overspend,0.9359,38,0,1,Home_Loan,NA,179000.0,36,74007.0,2076.0,1.0431,18,4,0,0,0,Fair,0,0,0.0,6.8,Medium,7.5,1,0,0.15,479,0,AtRisk,0.2368
IND00110,Rural_Farmer,54,Male,Single,Tier2,Below10th,6,Self_Employed,11,19036.0,Unstable,21427.0,25.84230378725245,5402.0,Just_right,0.758,28,1,0,Personal_Loan,Personal,300000.0,12,78963.0,6646.0,4.1479,16,2,1,0,0,Good,0,1,0.0,2.5,Low,4.0,0,0,0.9,477,0,AtRisk,0.3617
IND00111,Gig_Worker,57,Female,Married,Tier3,Graduate,1,Self_Employed,18,29816.0,Unstable,0.0,28.275157884996624,16083.0,Borderline,0.3274,10,0,0,Gold_Loan,Education,436000.0,84,202489.0,2435.0,6.0,7,4,2,1,1,Good,0,0,0.0,1.3,High,3.7,1,1,0.45,413,0,AtRisk,0.2726
IND00112,Homemaker,39,Male,Married,Tier2,10th_12th,2,Homemaker,0,11517.0,Seasonal,0.0,13.69858902535135,7817.0,Well_within,0.0919,18,1,0,Home_Loan,Home,1555000.0,24,187119.0,7875.0,6.0,7,4,2,0,0,Excellent,0,1,0.0,0.3,Medium,3.2,1,0,0.3,563,0,Emerging,0.4302
IND00113,Gig_Worker,39,Male,Married,Tier2,Diploma,2,Self_Employed,16,78115.0,Seasonal,9372.0,10.98941762158536,17702.0,Well_within,0.254,41,1,0,Car_Loan,Vehicle,502000.0,12,185275.0,15594.0,2.3718,2,4,1,0,0,Fair,0,0,0.0,1.6,Medium,6.3,1,1,0.6,456,0,Emerging,0.3849
IND00114,Urban_Salaried,37,Female,Divorced,Tier1,Postgraduate,2,Salaried_Private,3,142900.0,Stable,0.0,33.991707085680204,170340.0,Just_right,0.4338,36,1,0,BNPL,Education,684000.0,120,380234.0,3200.0,2.6608,10,1,1,0,0,Good,0,1,0.0,4.7,Medium,7.7,0,0,0.3,521,1,Emerging,0.4829
IND00115,MSME_Owner,23,Male,Single,Tier2,Graduate,1,Business_Owner,22,198261.0,Seasonal,9447.0,1.6256227252088935,7411.0,Well_within,0.0659,32,1,0,None,Business,316000.0,240,3593.0,15.0,0.0181,1,4,1,4,0,Poor,1,1,19272.0,3.6,Low,5.3,1,1,0.45,439,0,Emerging,0.4556
IND00116,Rural_Farmer,37,Female,Married,Tier3,10th_12th,3,Self_Employed,28,33026.0,Seasonal,7307.0,17.49161346557046,10218.0,Well_within,0.2472,9,0,1,None,Personal,849000.0,84,8779.0,106.0,0.2658,3,5,1,0,0,Excellent,0,0,0.0,0.6,Low,7.1,1,0,0.45,597,1,Emerging,0.5803
IND00117,Rural_Farmer,37,Male,Married,Rural,10th_12th,3,Self_Employed,18,56611.0,Seasonal,36004.0,0.0,0.0,Overspend,0.5979,6,0,0,Education_Loan,Business,138000.0,84,490256.0,5895.0,6.0,2,3,0,5,0,Excellent,1,1,4698.0,1.6,Medium,5.8,0,0,0.45,441,0,AtRisk,0.2597
IND00118,Urban_Salaried,32,Female,Married,Tier1,Graduate,1,Salaried_Private,7,69364.0,Seasonal,0.0,22.311506193528288,74924.0,Overspend,0.8176,32,1,0,Car_Loan,Business,360000.0,60,33888.0,570.0,0.4885,5,3,0,3,0,Poor,1,0,14184.0,2.0,Medium,6.3,1,0,0.15,439,0,AtRisk,0.245
IND00119,Retired_Govt,57,Male,Married,Tier2,Graduate,1,Retired,31,72479.0,Stable,0.0,4.596277639664439,6634.0,Well_within,0.3003,31,1,1,Personal_Loan,Home,298000.0,48,150327.0,3163.0,2.074,25,3,3,1,0,Poor,1,1,8303.0,1.8,Low,4.5,1,1,0.45,488,0,AtRisk,0.1032
IND00120,Urban_Salaried,50,Female,Married,Tier1,Postgraduate,5,Salaried_Private,18,166567.0,Stable,0.0,19.36520010091312,140893.0,Just_right,0.3794,51,1,1,Business_Loan,Education,614000.0,36,366987.0,10296.0,2.2032,13,2,3,2,0,Good,1,1,31064.0,4.4,Medium,4.6,1,0,0.75,510,0,AtRisk,0.3744
IND00121,Urban_Salaried,55,Male,Married,Tier2,Graduate,1,Salaried_Private,3,61224.0,Stable,0.0,21.42769376791052,34570.0,Just_right,0.2866,42,1,0,Home_Loan,Education,75000.0,48,115060.0,2421.0,1.8793,22,1,2,0,2,Good,0,1,0.0,3.8,Medium,8.2,0,1,0.45,354,0,AtRisk,0.1687
IND00122,Gig_Worker,44,Male,Married,Tier3,Graduate,1,Self_Employed,22,66954.0,Seasonal,0.0,0.0,0.0,Just_right,0.6285,9,0,1,Home_Loan,Business,102000.0,180,356822.0,2002.0,5.3293,23,4,2,1,0,Good,1,1,7884.0,1.3,Low,3.9,0,1,0.45,511,0,AtRisk,0.2659
IND00123,Gig_Worker,54,Female,Married,Tier2,Diploma,1,Self_Employed,12,30021.0,Seasonal,4254.0,4.823780015432328,1512.0,Well_within,0.2888,37,1,1,Car_Loan,Medical,677000.0,12,180418.0,15185.0,6.0,2,8,1,3,0,Good,0,1,0.0,0.2,Low,7.1,1,0,0.15,495,0,AtRisk,0.3615
IND00124,Urban_Salaried,55,Female,Married,Tier1,PhD,1,Salaried_Private,10,143214.0,Stable,15744.0,24.104794872496253,128602.0,Overspend,0.6418,38,1,1,Car_Loan,Debt_Consolidation,710000.0,120,318577.0,2681.0,2.2245,7,1,0,5,0,Good,1,1,26848.0,5.1,Low,6.9,1,0,0.15,447,0,Emerging,0.4392
IND00125,MSME_Owner,34,Male,Single,Tier2,Graduate,3,Business_Owner,23,99125.0,Stable,0.0,0.0,0.0,Borderline,0.6232,27,1,0,Business_Loan,Vehicle,159000.0,48,4413.0,93.0,0.0445,1,3,2,3,0,Good,0,0,0.0,1.6,Low,2.7,0,0,0.45,468,0,Emerging,0.4148
IND00126,Rural_Farmer,37,Male,Single,Tier2,Below10th,3,Self_Employed,14,15905.0,Unstable,0.0,13.91323579702676,9468.0,Just_right,0.3398,19,1,0,Car_Loan,Business,88000.0,24,15150.0,638.0,0.9525,7,5,2,1,0,Excellent,0,1,0.0,0.1,Medium,4.4,0,0,0.45,543,1,Emerging,0.507
IND00127,Rural_Farmer,22,Female,Single,Rural,10th_12th,2,Self_Employed,7,20595.0,Unstable,7564.0,31.688267734303203,32157.0,Borderline,0.1371,6,0,1,Business_Loan,Vehicle,705000.0,180,54474.0,306.0,2.6449,1,2,2,1,0,Excellent,1,1,8490.0,2.9,Medium,3.7,1,1,0.6,513,0,AtRisk,0.2995
IND00128,Rural_Farmer,55,Female,Married,Tier3,Below10th,3,Self_Employed,22,53208.0,Seasonal,9780.0,21.65899807716276,34636.0,Well_within,0.0267,14,1,1,Business_Loan,Business,245000.0,12,111362.0,9373.0,2.0929,2,3,5,0,0,Excellent,1,1,1127.0,0.0,Medium,8.0,1,0,0.45,567,1,Emerging,0.5564
IND00129,Urban_Salaried,22,Male,Single,Tier1,Postgraduate,1,Salaried_Private,15,105258.0,Stable,0.0,19.30761301719448,38840.0,Overspend,0.6623,47,0,1,Home_Loan,Business,237000.0,84,21343.0,257.0,0.2028,0,3,0,0,0,Fair,1,0,35655.0,6.8,Low,3.3,0,1,0.45,469,0,Emerging,0.441
IND00130,Retired_Govt,55,Male,Married,Rural,Graduate,0,Retired,34,54688.0,Stable,0.0,15.322412867594869,20540.0,Just_right,0.5346,6,0,1,Gold_Loan,Personal,302000.0,24,122193.0,5142.0,2.2343,30,3,3,0,0,Fair,0,1,0.0,1.0,Medium,6.2,0,0,0.0,518,0,AtRisk,0.2873
IND00131,Rural_Farmer,33,Female,Single,Tier2,Diploma,0,Self_Employed,14,38019.0,Seasonal,35432.0,26.419497611840534,42541.0,Well_within,0.2195,17,1,0,Gold_Loan,Business,192000.0,120,156176.0,1314.0,4.1077,4,2,1,4,0,Fair,0,1,0.0,2.7,Medium,8.4,0,0,0.0,459,0,AtRisk,0.2136
IND00132,Gig_Worker,49,Female,Single,Tier2,Graduate,4,Self_Employed,29,100836.0,Seasonal,4395.0,14.574267341121711,59238.0,Just_right,0.3906,36,1,0,Gold_Loan,Vehicle,189000.0,24,28323.0,1192.0,0.2809,0,1,3,2,0,Good,1,0,7425.0,5.8,High,3.7,0,1,0.9,496,0,Emerging,0.4167
IND00133,Urban_Salaried,57,Male,Married,Tier1,Postgraduate,1,Salaried_Private,16,110292.0,Stable,19586.0,20.34441661700801,95069.0,Overspend,0.7098,46,1,0,Business_Loan,Personal,457000.0,60,102331.0,1723.0,0.9278,23,1,1,1,0,Poor,1,1,48206.0,3.5,High,4.7,1,1,0.45,416,0,AtRisk,0.172
IND00134,Gig_Worker,44,Male,Married,Tier3,Graduate,1,Self_Employed,28,33180.0,Seasonal,0.0,0.0,0.0,Well_within,0.1912,10,0,1,Home_Loan,Business,1001000.0,24,28963.0,1219.0,0.8729,8,3,2,0,0,Fair,0,1,0.0,2.2,Low,10.0,0,1,0.45,480,0,Emerging,0.3904
IND00135,Rural_Farmer,36,Male,Married,Tier2,10th_12th,5,Self_Employed,9,18521.0,Stable,0.0,9.567631909859497,7757.0,Just_right,0.5061,21,1,1,Business_Loan,Home,165000.0,12,90776.0,7640.0,4.901,13,5,3,2,0,Poor,0,0,0.0,0.0,Medium,6.9,0,0,0.75,440,0,AtRisk,0.2556
IND00136,Retired_Govt,62,Male,Married,Tier3,Postgraduate,2,Retired,25,102167.0,Stable,6607.0,11.295026104890312,56413.0,Well_within,0.1218,12,0,1,Home_Loan,Personal,666000.0,48,351234.0,7391.0,3.4378,25,3,3,0,0,Good,0,0,0.0,4.0,Low,7.8,0,1,0.6,544,0,Emerging,0.4227
IND00137,Urban_Salaried,30,Female,Single,Tier2,Graduate,1,Salaried_Private,10,51601.0,Seasonal,31970.0,25.66631829099264,28992.0,Overspend,0.9383,29,1,0,Education_Loan,Education,818000.0,36,34191.0,959.0,0.6626,2,4,1,3,0,Excellent,1,1,3798.0,1.9,Low,6.5,0,0,0.15,446,0,AtRisk,0.2833
IND00138,MSME_Owner,43,Male,Single,Tier2,Graduate,3,Business_Owner,19,131650.0,Seasonal,9887.0,4.406307541475597,14741.0,Well_within,0.3825,26,0,0,Home_Loan,Home,320000.0,36,34871.0,978.0,0.2649,9,4,5,4,0,Fair,1,0,8399.0,2.0,Medium,7.4,0,0,0.45,479,1,Emerging,0.5164
IND00139,Gig_Worker,37,Male,Married,Rural,Graduate,1,Self_Employed,3,48647.0,Seasonal,31407.0,23.26961561866256,49700.0,Just_right,0.2352,7,0,0,None,NA,4262000.0,84,2296.0,28.0,0.0472,1,2,2,2,0,Excellent,0,0,0.0,0.4,Medium,5.7,0,0,0.15,534,1,Emerging,0.5822
IND00140,Retired_Govt,68,Female,Married,Tier1,Postgraduate,2,Retired,33,49656.0,Stable,0.0,21.955856365087552,11626.0,Just_right,0.5463,17,1,0,Personal_Loan,Personal,563000.0,120,66661.0,561.0,1.3424,30,4,3,0,0,Fair,1,1,97945.0,6.0,High,3.1,1,0,0.3,500,0,AtRisk,0.367
IND00141,MSME_Owner,52,Female,Married,Tier1,Graduate,6,Business_Owner,2,99905.0,Unstable,0.0,11.197303934372169,13480.0,Well_within,0.2117,26,1,0,Education_Loan,Vehicle,4051000.0,240,122285.0,515.0,1.224,4,4,1,1,1,Good,1,1,30015.0,0.0,High,4.5,1,0,0.9,417,0,AtRisk,0.2397
IND00142,Urban_Salaried,57,Male,Married,Tier1,Postgraduate,4,Salaried_Private,12,124277.0,Stable,0.0,24.686404293072325,144975.0,Borderline,0.5071,48,1,0,Home_Loan,Personal,855000.0,84,155011.0,1864.0,1.2473,30,5,2,0,0,Fair,1,1,15100.0,3.6,High,4.7,1,1,0.9,544,0,AtRisk,0.379
IND00143,Urban_Salaried,31,Female,Married,Tier1,Postgraduate,1,Salaried_Private,8,131552.0,Stable,2713.0,30.518533498387143,179724.0,Just_right,0.2377,48,1,0,None,Education,95000.0,84,5064.0,61.0,0.0385,7,2,3,2,0,Fair,0,1,0.0,3.8,Low,7.8,1,0,0.15,521,1,Emerging,0.4964
IND00144,Urban_Salaried,36,Male,Married,Tier1,Postgraduate,1,Salaried_Private,19,72136.0,Stable,27976.0,24.19827637540089,78375.0,Well_within,0.1371,55,1,1,Personal_Loan,Vehicle,257000.0,36,169553.0,4757.0,2.3504,13,3,1,4,0,Fair,1,1,94163.0,5.2,Low,6.4,0,1,0.45,440,0,AtRisk,0.2552
IND00145,MSME_Owner,46,Female,Single,Tier2,Graduate,3,Business_Owner,9,227438.0,Unstable,9042.0,9.454143907760592,79070.0,Just_right,0.3766,28,0,0,Car_Loan,Medical,316000.0,240,14853.0,63.0,0.0653,12,3,2,0,0,Fair,1,1,97613.0,1.8,High,8.7,0,0,0.45,560,1,Emerging,0.6092
IND00146,Urban_Salaried,30,Female,Married,Tier1,Postgraduate,1,Salaried_Private,29,71785.0,Seasonal,13514.0,11.857663224512462,32408.0,Overspend,0.9501,43,1,1,Education_Loan,Business,380000.0,84,169992.0,2044.0,2.368,9,1,3,0,0,Excellent,1,0,39983.0,6.5,Medium,4.2,1,0,0.15,467,0,AtRisk,0.3174
IND00147,Rural_Farmer,47,Male,Married,Rural,10th_12th,3,Self_Employed,11,31871.0,Unstable,0.0,20.69840831928424,8806.0,Borderline,0.3144,6,0,1,Education_Loan,Home,1389000.0,240,7286.0,31.0,0.2286,13,2,1,1,2,Fair,1,1,155465.0,4.9,Medium,4.8,1,0,0.45,308,0,AtRisk,0.1362
IND00148,Gig_Worker,24,Female,Married,Tier1,Graduate,2,Self_Employed,22,93089.0,Seasonal,9863.0,14.750930785582192,61687.0,Overspend,0.5275,36,1,0,Home_Loan,Home,1746000.0,36,26817.0,752.0,0.2881,0,2,1,1,0,Excellent,0,1,0.0,4.7,Medium,4.8,1,1,0.6,519,0,Emerging,0.4531
IND00149,Homemaker,41,Male,Married,Tier3,10th_12th,1,Homemaker,0,13109.0,Stable,7936.0,5.250678138307911,1443.0,Borderline,0.4774,10,1,0,Personal_Loan,Vehicle,69000.0,24,16711.0,703.0,1.2747,1,1,3,0,0,Poor,0,0,0.0,6.9,Low,3.6,0,0,0.15,441,0,AtRisk,0.2467
IND00150,Urban_Salaried,21,Male,Single,Tier2,Graduate,1,Salaried_Private,11,64000.0,Stable,14765.0,28.13595931558661,25823.0,Overspend,0.745,50,0,1,Gold_Loan,Vehicle,497000.0,60,63542.0,1070.0,0.9928,2,1,1,1,0,Excellent,0,0,0.0,7.3,Low,7.7,1,0,0.15,526,0,AtRisk,0.3526
IND00151,Gig_Worker,46,Female,Married,Rural,Diploma,0,Self_Employed,15,29917.0,Seasonal,19848.0,6.275674407631772,4956.0,Borderline,0.268,4,0,0,Education_Loan,Home,136000.0,180,40470.0,227.0,1.3527,20,6,0,4,0,Poor,1,0,220155.0,6.4,Medium,6.4,1,0,0.0,479,0,AtRisk,0.3144
IND00152,Gig_Worker,36,Female,Married,Tier3,Graduate,1,Self_Employed,5,59394.0,Unstable,0.0,13.966826961814917,34705.0,Just_right,0.2465,9,0,1,BNPL,Debt_Consolidation,508000.0,36,28052.0,787.0,0.4723,8,2,1,2,0,Good,1,1,7604.0,1.7,Low,5.7,0,0,0.15,503,1,Emerging,0.495
